symbol,window,validation_start,training_start,training_end,selection_status,selection_reason,selected_profile_id,candidate_profile_id,selected,strategy_params,eligible,total_return_pct,max_drawdown_pct,total_trades,average_capital_utilization_pct
^TWII,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,2.38,1.92,8.0,7.98
^TWII,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,4.14,3.35,8.0,13.92
^TWII,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,5.83,4.76,8.0,19.77
^TWII,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,7.45,6.16,8.0,25.55
^TWII,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,3.92,1.74,10.0,9.35
^TWII,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,6.82,3.0,10.0,16.27
^TWII,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,9.71,4.22,10.0,23.09
^TWII,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,12.56,5.41,10.0,29.84
^TWII,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,1.11,1.7,6.0,5.37
^TWII,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,1.93,2.94,6.0,9.39
^TWII,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,2.74,4.16,6.0,13.39
^TWII,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,3.54,5.35,6.0,17.33
^TWII,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-0.26,1.49,6.0,5.01
^TWII,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-0.46,2.6,6.0,8.77
^TWII,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-0.68,3.7,6.0,12.51
^TWII,10,2024-01-05,2021-12-09,2024-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-0.9,4.78,6.0,16.22
^TWII,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,2.73,1.98,9.0,9.25
^TWII,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,4.77,3.37,9.0,16.08
^TWII,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,6.86,4.73,9.0,22.89
^TWII,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,8.92,6.01,9.0,29.56
^TWII,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,5.97,3.38,9.0,10.57
^TWII,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,10.49,5.8,9.0,18.28
^TWII,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,15.09,8.13,9.0,25.86
^TWII,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,19.73,10.38,9.0,33.28
0050.TW,1,2015-01-05,,,fallback,insufficient_pre_validation_training_data,legacy,,True,,,,,,
0050.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-1.59,1.88,5.0,4.84
0050.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-2.78,3.28,5.0,8.49
0050.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-3.95,4.67,5.0,12.13
0050.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-5.12,6.03,5.0,15.76
0050.TW,3,2017-01-05,2014-12-16,2017-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-0.75,1.73,8.0,5.85
0050.TW,3,2017-01-05,2014-12-16,2017-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-1.34,3.03,8.0,10.22
0050.TW,3,2017-01-05,2014-12-16,2017-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-1.95,4.3,8.0,14.56
0050.TW,3,2017-01-05,2014-12-16,2017-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-2.57,5.57,8.0,18.88
0050.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,1.19,1.3,10.0,10.24
0050.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,2.06,2.26,10.0,17.87
0050.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,2.89,3.2,10.0,25.45
0050.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,3.7,4.12,10.0,32.96
0050.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-1.22,3.05,10.0,8.28
0050.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-2.17,5.28,10.0,14.48
0050.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-3.13,7.46,10.0,20.63
0050.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-4.1,9.6,10.0,26.76
0050.TW,6,2020-01-06,2017-12-08,2020-01-03,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-1.15,3.64,8.0,5.95
0050.TW,6,2020-01-06,2017-12-08,2020-01-03,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-2.07,6.31,8.0,10.37
0050.TW,6,2020-01-06,2017-12-08,2020-01-03,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-2.99,8.92,8.0,14.78
0050.TW,6,2020-01-06,2017-12-08,2020-01-03,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-3.94,11.48,8.0,19.17
0050.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,5.07,1.97,8.0,8.62
0050.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,8.75,3.57,8.0,14.93
0050.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,12.36,5.16,8.0,21.1
0050.TW,7,2021-01-05,2018-12-06,2021-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,15.93,6.7,8.0,27.17
0050.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,5.26,3.65,11.0,9.11
0050.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,8.58,6.66,11.0,15.54
0050.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,participation,participation,True,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,11.58,9.61,11.0,21.79
0050.TW,8,2022-01-05,2019-12-12,2022-01-04,selected,highest_positive_training_return_within_risk_guardrails,participation,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,14.48,12.45,11.0,27.96
0050.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,0.73,3.54,7.0,4.9
0050.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,balanced,True,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,0.81,6.5,7.0,8.37
0050.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,0.7,9.43,7.0,11.73
0050.TW,9,2023-01-05,2020-12-15,2023-01-04,selected,highest_positive_training_return_within_risk_guardrails,balanced,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,0.56,12.26,7.0,15.1
0050.TW,10,2024-01-05,2021-12-09,2024-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,0.14,1.16,7.0,5.03
0050.TW,10,2024-01-05,2021-12-09,2024-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,0.24,2.01,7.0,8.82
0050.TW,10,2024-01-05,2021-12-09,2024-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,0.33,2.86,7.0,12.59
0050.TW,10,2024-01-05,2021-12-09,2024-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,0.42,3.7,7.0,16.37
0050.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,3.82,3.57,11.0,10.17
0050.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,7.2,5.32,11.0,17.55
0050.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,10.69,6.8,11.0,24.8
0050.TW,11,2025-01-06,2022-12-02,2025-01-03,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,14.24,8.16,11.0,31.91
0050.TW,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,5.68,4.59,12.0,10.96
0050.TW,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,10.44,7.38,12.0,18.88
0050.TW,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,participation,participation,True,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,15.45,9.86,12.0,26.57
0050.TW,12,2026-01-05,2023-12-06,2026-01-02,selected,highest_positive_training_return_within_risk_guardrails,participation,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,20.54,12.25,12.0,34.18
2330.TW,1,2015-01-05,,,fallback,insufficient_pre_validation_training_data,legacy,,True,,,,,,
2330.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-1.02,2.91,6.0,4.7
2330.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-1.85,5.11,6.0,8.36
2330.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-2.68,7.16,6.0,11.86
2330.TW,2,2016-01-05,2014-01-02,2016-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-3.5,9.23,6.0,15.34
2330.TW,3,2017-01-05,2014-12-16,2017-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,2.33,2.36,8.0,6.93
2330.TW,3,2017-01-05,2014-12-16,2017-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,4.08,4.11,8.0,12.13
2330.TW,3,2017-01-05,2014-12-16,2017-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,5.73,5.83,8.0,17.27
2330.TW,3,2017-01-05,2014-12-16,2017-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,7.25,7.52,8.0,22.27
2330.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,4.88,1.98,9.0,10.63
2330.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,8.57,3.45,9.0,18.55
2330.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",True,12.55,4.93,9.0,26.55
2330.TW,4,2018-01-05,2015-12-14,2018-01-04,selected,highest_positive_training_return_within_risk_guardrails,high_participation,high_participation,True,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",True,16.47,6.32,9.0,34.27
2330.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,legacy,True,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",False,-5.71,7.33,9.0,8.08
2330.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,balanced,False,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",False,-8.41,11.36,9.0,14.46
2330.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,-10.65,14.6,9.0,20.62
2330.TW,5,2019-01-07,2016-12-14,2019-01-04,fallback,no_profile_passed_training_risk_guardrails,legacy,high_participation,False,"{'stage1_ratio': 0.65, 'stage2_ratio': 0.85, 'stage3_ratio': 1.0}",False,-13.23,18.18,9.0,26.79
2330.TW,6,2020-01-06,2017-12-08,2020-01-03,selected,highest_positive_training_return_within_risk_guardrails,balanced,legacy,False,"{'stage1_ratio': 0.2, 'stage2_ratio': 0.5, 'stage3_ratio': 1.0}",True,0.48,7.4,8.0,8.57
2330.TW,6,2020-01-06,2017-12-08,2020-01-03,selected,highest_positive_training_return_within_risk_guardrails,balanced,balanced,True,"{'stage1_ratio': 0.35, 'stage2_ratio': 0.65, 'stage3_ratio': 1.0}",True,1.67,11.36,8.0,15.05
2330.TW,6,2020-01-06,2017-12-08,2020-01-03,selected,highest_positive_training_return_within_risk_guardrails,balanced,participation,False,"{'stage1_ratio': 0.5, 'stage2_ratio': 0.75, 'stage3_ratio': 1.0}",False,2.58,15.19,8.0,21.66
